代码,时间,开盘价,最高价,最低价,收盘价,成交量,成交额
00100,2016-07-26,6.9600,7.0000,6.7500,6.8500,216000,1490090.00
00100,2016-07-27,6.9500,6.9500,6.8500,6.9500,32000,222400.00
00100,2016-07-28,7.1000,7.1300,6.9500,7.1300,8000,56860.00
00100,2016-08-03,7.1300,7.1300,7.1300,7.1300,1000,7130.00
00100,2016-08-04,7.1300,7.1300,7.1200,7.1300,22000,156850.00
00100,2016-08-08,7.1300,7.1300,7.1300,7.1300,118000,843590.00
00100,2016-08-09,7.1500,7.1500,7.1300,7.1500,10000,71500.00
00100,2016-08-10,7.1500,7.6900,7.1500,7.6000,104000,792330.00
00100,2016-08-11,7.6400,7.7500,7.6000,7.7500,15000,116030.00
00100,2016-08-12,7.7500,7.7500,7.6500,7.6500,13000,100450.00
00100,2016-08-18,7.6900,7.6900,7.5300,7.5300,228000,1717640.00
00100,2016-08-19,7.6500,7.6500,7.5100,7.5100,26000,195900.00
00100,2016-08-22,7.6300,7.6300,7.5100,7.6000,14060,107190.00
00100,2016-08-23,7.6300,7.6300,7.6000,7.6300,5000,38150.00
00100,2016-08-24,7.5100,7.6300,7.5000,7.5100,67000,504210.00
00100,2016-08-25,7.6800,7.6900,7.5100,7.6800,287000,2205230.00
00100,2016-08-26,7.6000,7.6800,7.6000,7.6800,203000,1557440.00
00100,2016-08-29,7.6800,7.7000,7.6600,7.6600,351000,2695540.00
00100,2016-08-30,7.6300,7.6600,7.6300,7.6300,1209000,9260910.00
00100,2016-08-31,7.5200,7.6300,7.5000,7.5000,53000,397910.00
00100,2016-09-01,7.5000,7.5400,7.5000,7.5000,179000,1342540.00
00100,2016-09-05,7.6500,7.6500,7.5000,7.6100,260000,1978610.00
00100,2016-09-07,7.5500,7.6100,7.6100,7.5500,200000,1510000.00
00100,2016-09-08,7.5500,7.6100,7.5000,7.5300,65000,489460.00
00100,2016-09-09,7.1800,7.5300,7.1800,7.2500,395000,2863420.00
00100,2016-09-12,7.3200,7.3200,7.2500,7.3000,296000,2146620.00
00100,2016-09-13,7.3000,7.5900,7.3000,7.5900,2613000,19093270.00
00100,2016-09-14,7.6000,7.6000,7.5900,7.6000,1000,7600.00
00100,2016-09-15,7.3100,7.6000,7.3000,7.3000,958000,7039950.00
00100,2016-09-19,7.6600,7.6600,7.3000,7.5000,82000,603670.00
00100,2016-09-20,7.5100,7.5100,7.3700,7.4100,48000,357900.00
00100,2016-09-21,7.4600,7.5900,7.3300,7.3500,91000,683820.00
00100,2016-09-22,7.4100,7.4100,7.3500,7.3800,46000,340000.00
00100,2016-09-23,7.4200,7.6000,7.3800,7.5400,13000,97410.00
00100,2016-09-26,7.5000,7.5400,7.4000,7.4200,129000,966570.00
00100,2016-09-27,7.5000,7.5200,7.4200,7.5000,366000,2745020.00
00100,2016-09-28,7.5000,7.5100,7.4900,7.4900,244800,1835970.00
00100,2016-09-29,7.5000,7.5500,7.4900,7.5200,727200,5454438.00
00100,2016-09-30,7.5300,7.5400,7.3900,7.3900,74000,548030.00
00100,2016-10-03,7.4000,7.9000,7.3900,7.7700,55000,410940.00
00100,2016-10-04,7.7800,7.7900,7.7200,7.7700,103000,799350.00
00100,2016-10-05,7.7000,7.7700,7.4600,7.4600,28000,213170.00
00100,2016-10-06,7.5000,8.0500,7.4600,8.0000,202000,1539550.00
00100,2016-10-07,7.9300,8.0000,7.6400,7.7500,29000,222830.00
00100,2016-10-11,7.7000,7.7500,7.4000,7.4100,352000,2641870.00
00100,2016-10-12,7.4100,7.4100,7.4100,7.4100,95000,703950.00
00100,2016-10-13,7.4200,7.4200,7.4000,7.4000,12000,88870.00
00100,2016-10-14,7.4000,7.4000,7.4000,7.4000,2000,14800.00
00100,2016-10-17,7.4000,7.4700,7.3800,7.4300,40000,296470.00
00100,2016-10-18,7.4300,7.7400,7.4000,7.7000,252000,1890750.00
00100,2016-10-19,7.5000,7.7000,7.4600,7.5000,108000,809430.00
00100,2016-10-20,7.5000,7.5900,7.4200,7.5100,73000,547520.00
00100,2016-10-24,7.5000,7.5900,7.4900,7.5100,167000,1253160.00
00100,2016-10-25,7.5100,7.6000,7.5000,7.5100,442000,3323715.00
00100,2016-10-26,7.5100,7.5100,7.5100,7.5000,113500,852385.00
00100,2016-10-27,7.5300,7.5300,7.5000,7.5000,136000,1020560.00
00100,2016-10-28,7.5000,7.5000,7.5000,7.4900,153000,1147500.00
00100,2016-10-31,7.5700,7.6400,7.4900,7.5800,498248,3767339.00
00100,2016-11-01,7.5000,7.5800,7.4200,7.4500,440000,3295700.00
00100,2016-11-02,7.4500,7.6700,7.4000,7.4500,1099000,8184035.00
00100,2016-11-03,7.5000,7.5000,7.4000,7.4400,288000,2144780.00
00100,2016-11-04,7.4800,7.4800,7.4300,7.4400,214000,1593760.00
00100,2016-11-07,7.4900,7.4900,7.4400,7.4900,1000,7490.00
00100,2016-11-09,7.4600,7.4900,7.4500,7.4500,82000,611650.00
00100,2016-11-10,7.5000,7.5000,7.4500,7.4900,167000,1250770.00
00100,2016-11-11,7.5000,7.5400,7.4900,7.5000,237000,1776510.00
00100,2016-11-14,7.5000,7.5000,7.4800,7.5000,117000,876240.00
00100,2016-11-15,7.5000,7.6800,7.2600,7.4500,636000,4749970.00
00100,2016-11-16,7.4500,7.4500,7.2800,7.2900,805800,5993248.00
00100,2016-11-17,7.3500,7.4500,7.2900,7.4200,2220710,16205405.00
00100,2016-11-18,7.4200,7.4700,7.3800,7.4300,95000,704480.00
00100,2016-11-21,7.4200,7.7300,7.4200,7.6000,373000,2785150.00
00100,2016-11-22,7.5000,7.6000,7.5000,7.6000,4000,30160.00
00100,2016-11-23,7.5900,7.6000,7.5100,7.5500,7000,53050.00
00100,2016-11-24,7.5500,7.5500,7.3500,7.5000,578318,4337930.00
00100,2016-11-25,7.4800,7.5000,7.4800,7.4800,28000,209440.00
00100,2016-11-28,7.4400,7.4800,7.3500,7.3700,289000,2136590.00
00100,2016-11-29,7.3900,7.3900,7.3500,7.3600,124000,915260.00
00100,2016-11-30,7.3500,7.3600,7.2600,7.2800,46000,336800.00
00100,2016-12-02,7.2900,7.3400,7.2200,7.3400,306000,2237670.00
00100,2016-12-05,7.2800,7.3800,7.2800,7.3000,72500,529465.00
00100,2016-12-06,7.2300,7.3000,7.2300,7.2300,511250,3731920.00
00100,2016-12-07,7.0300,7.3500,7.0300,7.3200,29000,208120.00
00100,2016-12-08,7.3800,7.4200,7.3200,7.4100,25000,185130.00
00100,2016-12-09,7.5000,7.4100,7.4100,7.5000,31000,232965.00
00100,2016-12-12,7.4500,7.5000,7.4400,7.4400,3000,22340.00
00100,2016-12-13,7.4300,7.5200,7.4300,7.5200,11000,82470.00
00100,2016-12-14,7.4700,7.5600,7.4500,7.5600,317000,2371670.00
00100,2016-12-15,7.5000,7.6000,7.5000,7.6000,214000,1606100.00
00100,2016-12-16,7.5600,7.6500,7.5600,7.6300,38000,289860.00
00100,2016-12-19,7.7900,7.8800,7.5000,7.5000,193000,1470850.00
00100,2016-12-20,7.5100,7.5100,7.5000,7.5500,119460,896182.00
00100,2016-12-21,7.6800,7.6800,7.5500,7.6800,52000,390180.00
00100,2016-12-22,7.5100,7.8000,7.5100,7.6500,64000,495530.00
00100,2016-12-23,7.7000,7.7100,7.6500,7.7000,181000,1393510.00
00100,2016-12-28,7.8000,7.8000,7.4000,7.5000,23444,178733.00
00100,2016-12-29,7.4500,7.5000,7.5000,7.4500,986000,7395000.00
00100,2016-12-30,7.4500,7.5000,7.4500,7.5000,80000,596760.00
00100,2017-01-03,7.5800,7.5800,7.5000,7.5800,2000,15080.00
00100,2017-01-04,7.5800,7.5800,7.5800,7.5800,2400,18160.00
00100,2017-01-06,7.6500,7.9400,7.6500,7.8000,103452,793817.00
00100,2017-01-09,7.8000,7.8500,7.7900,7.8000,274000,2136190.00
00100,2017-01-10,7.8100,7.8100,7.8000,7.8300,1891,14679.00
00100,2017-01-11,7.9900,8.0200,7.8300,8.0200,14000,110330.00
00100,2017-01-12,7.8300,8.0200,7.8300,7.8300,1000,7830.00
00100,2017-01-13,8.0000,8.0200,7.8300,8.0000,52000,416180.00
00100,2017-01-16,7.9500,8.2500,7.9500,8.2500,201000,1620050.00
00100,2017-01-17,8.2000,8.2500,8.2000,8.2000,7000,57400.00
00100,2017-01-18,8.3000,8.4000,8.2000,8.3500,168000,1402950.00
00100,2017-01-19,8.3500,8.3700,8.3500,8.3500,28000,233840.00
00100,2017-01-20,8.3600,8.4000,8.3500,8.4000,226000,1890160.00
00100,2017-01-23,8.3600,8.4000,8.3600,8.3000,338000,2839000.00
00100,2017-01-24,8.3000,8.3300,8.2100,8.2100,517000,4292440.00
00100,2017-01-25,8.2200,8.2200,8.2000,8.2100,412000,3378590.00
00100,2017-01-26,8.2200,8.2200,8.1000,8.1000,851000,6976180.00
00100,2017-01-27,8.1000,8.1190,8.0900,8.1190,1282000,10409260.00
00100,2017-02-01,8.1190,8.1800,8.1190,8.1800,105000,852770.00
00100,2017-02-02,8.1800,8.1800,8.1700,8.1700,1252000,10206070.00
00100,2017-02-03,8.1890,8.3000,8.1000,8.2100,157000,1292020.00
00100,2017-02-07,8.2000,8.5100,8.2000,8.4200,31000,258750.00
00100,2017-02-08,8.4400,8.4400,8.4200,8.4400,1000,8440.00
00100,2017-02-09,8.4800,8.8000,8.4400,8.5500,47999,417511.00
00100,2017-02-10,8.5500,8.8800,8.5200,8.7100,45000,388490.00
00100,2017-02-13,8.6500,9.0400,8.6500,8.7900,13000,112970.00
00100,2017-02-14,8.7500,8.7900,8.7500,8.7600,88000,770060.00
00100,2017-02-15,8.7600,8.7600,8.7200,8.7200,57000,498280.00
00100,2017-02-16,8.6900,9.0200,8.6500,8.9700,161000,1415705.00
00100,2017-02-17,8.9000,8.9700,8.8900,8.9000,48000,427670.00
00100,2017-02-20,8.9000,8.9000,8.9000,8.9000,20000,178000.00
00100,2017-02-21,8.8500,8.9000,8.8000,8.9000,63000,557050.00
00100,2017-02-22,8.8000,8.9000,8.8000,8.8000,20000,176000.00
00100,2017-02-23,7.7100,8.8100,7.7100,8.2000,700600,6162376.00
00100,2017-02-24,8.5500,9.0000,8.2000,8.9500,153000,1362120.00
00100,2017-02-27,9.0000,9.0000,8.9500,8.9000,10856,97694.00
00100,2017-02-28,8.4700,8.9000,8.4700,8.8800,1000,8470.00
00100,2017-03-01,8.4800,9.1100,8.4800,8.9900,125000,1095700.00
00100,2017-03-02,8.6900,8.9900,8.6800,8.6800,278000,2483260.00
00100,2017-03-03,8.6400,8.6800,8.5800,8.6500,17000,146760.00
00100,2017-03-06,8.7500,8.7500,8.4700,8.6700,370433,3199027.00
00100,2017-03-07,8.5500,8.6700,8.5500,8.5500,20000,171000.00
00100,2017-03-08,8.6200,8.6200,8.5500,8.6000,87000,748600.00
00100,2017-03-09,8.6000,8.6000,8.6000,8.6000,1635600,14223050.00
00100,2017-03-10,8.6000,8.6000,8.6000,8.6000,72000,619200.00
00100,2017-03-13,8.6800,8.7200,8.3100,8.6900,64000,544610.00
00100,2017-03-15,8.9100,8.9900,8.6900,8.9800,19000,169520.00
00100,2017-03-17,9.0500,9.2100,8.9700,9.0000,42000,378200.00
00100,2017-03-20,8.9000,9.0000,7.9600,8.9900,8000,67690.00
00100,2017-03-21,8.9900,9.0000,8.9000,8.9000,173000,1550460.00
00100,2017-03-22,8.9500,8.9500,8.8800,8.8500,36000,321500.00
00100,2017-03-24,8.9200,8.9200,8.7500,8.7500,2000,17670.00
00100,2017-03-27,8.8500,8.8500,8.7500,8.8000,35000,305590.00
00100,2017-03-28,8.5100,8.8000,8.5000,8.5000,67000,569600.00
00100,2017-03-29,8.5000,8.5100,8.4600,8.4600,208000,1763130.00
00100,2017-03-30,8.5100,8.6300,8.4600,8.5000,424000,3638670.00
00100,2017-03-31,8.5100,9.0000,8.5000,9.0000,427000,3631490.00
00100,2017-04-03,9.0700,9.0700,9.0000,9.0000,15000,135020.00
00100,2017-04-05,9.0800,9.0800,9.0000,9.0200,109000,981680.00
00100,2017-04-07,9.0000,9.0100,8.9400,8.9500,60000,537950.00
00100,2017-04-10,8.9500,8.9500,8.9000,8.9000,17000,151840.00
00100,2017-04-11,8.7500,8.9000,8.7500,8.7800,167000,1463580.00
00100,2017-04-12,8.7500,8.7800,8.7500,8.7500,6000,52500.00
00100,2017-04-13,8.7500,8.7500,8.5000,8.5100,104000,901100.00
00100,2017-04-18,8.7100,8.7400,8.5100,8.6000,9000,78170.00
00100,2017-04-19,8.5400,8.6000,8.3000,8.3400,687000,5763470.00
00100,2017-04-20,8.3800,8.3900,8.3400,8.4000,1043050,8749802.00
00100,2017-04-21,8.5000,8.6500,8.4000,8.5000,38000,324110.00
00100,2017-04-24,8.4000,8.6000,8.4000,8.6000,167000,1404200.00
00100,2017-04-25,8.6000,8.6000,8.6000,8.6000,400,3440.00
00100,2017-04-26,8.6700,8.8500,8.6000,8.7700,50500,442810.00
00100,2017-04-28,8.7000,8.7500,8.5000,8.6000,76000,659960.00
00100,2017-05-04,8.4900,8.6000,8.3000,8.4700,308000,2610080.00
00100,2017-05-05,8.4000,8.4700,8.4000,8.4000,7000,58800.00
00100,2017-05-08,8.4000,8.4000,8.4000,8.4500,2000,16800.00
00100,2017-05-09,8.4100,8.4500,8.3900,8.4000,852000,7160200.00
00100,2017-05-10,8.4000,8.4000,8.4000,8.4000,18000,151200.00
00100,2017-05-11,8.3700,8.5600,8.0100,8.5600,7000,57510.00
00100,2017-05-15,8.4100,8.5600,8.4100,8.4500,8000,67390.00
00100,2017-05-16,8.4000,8.9000,8.4000,8.9000,70000,593940.00
00100,2017-05-18,8.9000,8.9100,8.4100,8.4100,215200,1847468.00
00100,2017-05-19,8.4800,8.6000,8.4100,8.6000,22000,185850.00
00100,2017-05-22,8.5900,8.6000,8.4100,8.5900,133000,1135670.00
00100,2017-05-23,8.5000,8.5900,8.4100,8.4300,231000,1949830.00
00100,2017-05-24,8.5000,8.5000,8.4100,8.4800,216000,1829630.00
00100,2017-05-25,8.4200,8.6000,8.2900,8.6000,119200,1000964.00
00100,2017-05-26,8.5900,8.6300,8.5800,8.6000,218600,1879752.00
00100,2017-05-29,8.6000,8.9900,8.6000,8.9900,71000,623890.00
00100,2017-05-31,8.9500,8.9900,8.8000,8.9900,218745,1933347.00
00100,2017-06-01,8.9900,9.2000,8.8000,9.2000,129000,1151150.00
00100,2017-06-02,9.3500,9.3500,9.1600,9.1600,604031,5533108.00
00100,2017-06-05,9.1600,9.1600,9.1500,9.1600,21000,192240.00
00100,2017-06-06,9.1600,9.3000,9.0800,9.1100,45000,412780.00
00100,2017-06-07,9.5600,9.6000,9.1100,9.4500,118000,1090070.00
00100,2017-06-08,9.4500,9.4500,9.0000,9.1900,41000,376350.00
00100,2017-06-09,9.5400,9.5400,9.1900,9.2600,20000,190090.00
00100,2017-06-12,9.0200,9.5300,8.9500,9.0100,552000,4970760.00
00100,2017-06-13,9.0500,9.0600,9.0100,9.0600,4000,36200.00
00100,2017-06-14,9.1400,9.2500,9.0600,9.1900,129000,1193030.00
00100,2017-06-15,9.2300,9.3500,9.1900,9.3500,73000,673860.00
00100,2017-06-16,9.3500,9.3500,9.3000,9.3400,60000,560440.00
00100,2017-06-19,9.3700,9.3700,8.9900,9.0500,35000,317300.00
00100,2017-06-20,9.0000,9.3400,8.9900,9.1800,20300,185386.00
00100,2017-06-23,9.0000,9.1500,9.0000,9.1000,3000,27200.00
00100,2017-06-26,9.0900,9.1500,9.0900,9.1000,34000,309490.00
00100,2017-06-27,9.1600,9.3400,9.1000,9.3000,44086,404128.00
00100,2017-06-28,9.2000,9.3000,9.2000,9.2600,14000,129320.00
00100,2017-06-29,9.1500,9.2600,9.1500,9.1900,148500,1359805.00
00100,2017-06-30,9.2200,9.2200,9.1900,9.2200,9000,82980.00
00100,2017-07-03,9.2000,9.2200,9.2000,9.2000,112000,1031250.00
00100,2017-07-04,9.2400,9.2400,9.1600,9.2000,25000,229960.00
00100,2017-07-06,9.0500,9.2000,9.0500,9.0500,17000,153850.00
00100,2017-07-07,9.0000,9.0500,9.0000,9.0100,302000,2718970.00
00100,2017-07-10,9.0000,9.0100,9.0000,9.0100,100000,900080.00
00100,2017-07-11,8.8400,9.0400,8.8400,9.0400,15000,135160.00
00100,2017-07-12,9.0400,9.0400,9.0400,9.0400,14000,126560.00
00100,2017-07-13,9.0400,9.1000,9.0400,9.1000,21000,190080.00
00100,2017-07-14,9.0500,9.2000,9.0500,9.2000,35000,321650.00
00100,2017-07-18,9.2000,9.2000,9.1500,9.1500,81000,743500.00
00100,2017-07-19,9.1500,9.2000,9.1500,9.1800,43000,393920.00
00100,2017-07-20,9.0900,9.2000,9.0600,9.2000,30400,276104.00
00100,2017-07-21,9.2200,9.2500,9.2000,9.2000,86500,796790.00
00100,2017-07-24,9.2000,9.2100,9.2000,9.2100,145000,1334160.00
00100,2017-07-26,9.0500,9.2100,9.0500,9.0500,1335,12058.00
00100,2017-07-27,9.0500,9.1000,9.0500,9.1000,33000,299730.00
00100,2017-07-28,9.0500,9.4400,9.0500,9.3800,4000,36840.00
00100,2017-08-01,9.3800,9.3800,9.0200,9.1700,158000,1453710.00
00100,2017-08-02,9.0500,9.1700,8.9000,9.0000,99000,892610.00
00100,2017-08-03,9.0000,9.1600,9.0000,9.1500,58000,530210.00
00100,2017-08-04,9.1800,9.3000,9.1500,9.2000,515000,4736950.00
00100,2017-08-07,9.2000,9.3000,9.0000,9.0400,269000,2428490.00
00100,2017-08-08,9.2000,9.2000,9.0400,9.1900,139000,1278050.00
00100,2017-08-09,9.2000,9.3000,9.1900,9.2500,738000,6844990.00
00100,2017-08-10,9.3100,9.3100,9.1500,9.1500,47000,436240.00
00100,2017-08-11,9.1500,9.2100,9.1000,9.1400,285000,2627270.00
00100,2017-08-14,9.2000,9.2000,9.1400,9.1200,1000,9200.00
00100,2017-08-15,9.1500,9.2600,8.8000,9.0000,343000,3115440.00
00100,2017-08-16,9.1000,9.2700,9.0000,9.1100,184200,1680692.00
00100,2017-08-17,9.1200,9.1300,9.0900,9.1000,353000,3220300.00
00100,2017-08-18,9.1200,9.1200,9.0500,9.0900,120000,1092010.00
00100,2017-08-21,9.1200,9.1200,8.9400,8.9400,165000,1502210.00
00100,2017-08-22,9.4300,9.4300,8.9400,9.0000,230000,2072320.00
00100,2017-08-24,9.2000,9.2000,9.0000,9.0200,268000,2428160.00
00100,2017-08-25,9.0200,9.0200,8.3000,8.5200,412000,3511500.00
00100,2017-08-28,8.5100,8.7000,8.5100,8.6100,428500,3678435.00
00100,2017-08-29,8.6500,8.6800,8.6100,8.6700,613393,5313458.00
00100,2017-08-30,8.7200,8.9900,8.6700,8.9800,45000,399560.00
00100,2017-08-31,8.6800,9.0000,8.6700,8.9900,92000,808290.00
00100,2017-09-01,9.0000,9.2100,8.9900,9.0100,58000,523230.00
00100,2017-09-04,9.0600,9.0600,8.9900,8.9900,135000,1219870.00
00100,2017-09-05,9.0100,9.4700,8.9900,9.0300,49000,443970.00
00100,2017-09-06,9.1300,9.5400,8.8300,9.0600,64000,586070.00
00100,2017-09-07,9.0600,9.0600,9.0100,9.0100,45000,406650.00
00100,2017-09-08,9.0000,9.0100,8.8100,8.9500,297000,2669990.00
00100,2017-09-11,9.0000,9.2400,9.0000,9.0900,356118,3208240.00
00100,2017-09-12,9.0800,9.2500,9.0800,9.1300,62000,567030.00
00100,2017-09-13,9.1300,9.2300,9.0000,9.0400,35000,318950.00
00100,2017-09-14,9.0400,9.5500,9.0400,9.1000,48000,437160.00
00100,2017-09-15,9.1500,9.1500,9.1000,9.1500,49610,453661.00
00100,2017-09-18,9.1600,9.2500,9.1500,9.2500,12000,110720.00
00100,2017-09-19,9.2300,9.2500,9.0000,9.0600,67000,612800.00
00100,2017-09-20,9.1100,9.1100,8.9200,9.0000,130000,1172380.00
00100,2017-09-21,9.1100,9.1100,9.0000,9.0100,286000,2580680.00
00100,2017-09-22,9.1800,9.2000,9.0100,9.0300,82000,747620.00
00100,2017-09-25,9.0300,9.1100,9.0000,9.0000,71038,643509.00
00100,2017-09-26,9.2500,9.2500,9.0000,9.1600,298700,2695720.00
00100,2017-09-27,9.2000,9.2000,9.0400,9.0600,201000,1832270.00
00100,2017-09-28,9.1000,9.1000,9.0600,9.0600,82000,745225.00
00100,2017-09-29,9.0200,9.0800,9.0100,9.0200,42000,380640.00
00100,2017-10-03,8.8800,9.0200,8.6800,8.7500,213000,1873050.00
00100,2017-10-04,8.9200,8.9200,8.7500,8.9200,195000,1738510.00
00100,2017-10-06,8.9500,9.0300,8.9200,9.0000,573000,5156840.00
00100,2017-10-09,9.0100,9.1500,9.0000,9.0100,115000,1035360.00
00100,2017-10-10,9.0100,9.0800,9.0000,9.0000,1481000,13344740.00
00100,2017-10-11,9.4500,9.4500,9.0000,9.3700,106000,972230.00
00100,2017-10-12,9.3100,9.3800,9.0800,9.2500,41000,377480.00
00100,2017-10-13,9.2500,9.2500,9.2500,9.2500,159000,1456440.00
00100,2017-10-18,9.0300,9.2400,9.0300,9.0900,7000,63690.00
00100,2017-10-19,9.0000,9.0900,8.8000,8.8000,855000,7677660.00
00100,2017-10-20,8.8100,9.0000,8.8000,8.9500,108000,964610.00
00100,2017-10-26,9.0000,9.0500,8.8000,8.8000,345000,3098850.00
00100,2017-10-27,9.0600,9.3100,8.8000,9.0300,40000,361300.00
00100,2017-10-30,9.0300,9.0300,9.0300,9.0300,993,8658.00
00100,2017-11-01,8.9500,9.0200,8.8500,8.8500,10000,89000.00
00100,2017-11-02,8.8100,8.8500,8.5100,8.6000,28000,243530.00
00100,2017-11-03,8.5000,8.6900,8.3200,8.3600,62000,526000.00
00100,2017-11-06,8.4900,8.9100,8.3600,8.9100,43000,367190.00
00100,2017-11-07,8.9100,8.9100,8.7700,8.7700,27000,240620.00
00100,2017-11-09,8.7200,8.7700,8.7200,8.7400,3500,30500.00
00100,2017-11-10,8.6800,9.0000,8.6800,8.7000,22600,196936.00
00100,2017-11-13,8.7000,8.7000,8.7000,8.7000,100,883.00
00100,2017-11-14,8.5800,8.7000,8.5800,8.5800,3000,25740.00
00100,2017-11-15,8.5800,8.5800,8.5000,8.5700,209000,1788970.00
00100,2017-11-16,8.6700,8.6700,8.5700,8.6700,128000,1109760.00
00100,2017-11-17,8.6700,8.6700,8.6700,8.6700,500000,4335000.00
00100,2017-11-21,8.4500,8.6700,8.4500,8.4900,59700,506239.00
00100,2017-11-22,8.4900,8.6700,8.4900,8.5000,32000,271950.00
00100,2017-11-23,8.4500,8.5000,8.3500,8.3600,164000,1382450.00
00100,2017-11-24,8.3600,8.3600,8.3400,8.3400,46000,384140.00
00100,2017-11-27,8.4000,8.5600,8.3400,8.4900,43000,366370.00
00100,2017-11-28,8.4900,8.4900,8.2500,8.4900,155275,1283176.00
00100,2017-11-29,8.3600,8.5600,8.3400,8.3900,53000,443100.00
00100,2017-12-06,8.2100,8.5800,8.2100,8.4900,36000,304020.00
00100,2017-12-08,8.3500,8.4600,8.3500,8.3500,4000,33400.00
00100,2017-12-18,8.4900,8.4900,8.2100,8.2100,10000,84340.00
00100,2017-12-19,8.2100,8.2100,8.1500,8.1500,190000,1551820.00
00100,2017-12-20,8.1700,8.2500,8.1500,8.2200,41000,335620.00
00100,2017-12-21,8.1700,8.2200,8.1700,8.1700,94000,768000.00
00100,2017-12-22,8.1890,8.1890,8.1700,8.1700,225000,1838270.00
00100,2017-12-27,8.2700,8.2700,7.5800,7.7000,294338,2295983.00
00100,2017-12-28,7.7600,7.7600,7.7000,7.8000,7000,54280.00
00100,2017-12-29,7.8000,7.8500,7.7500,7.7700,1106000,8626780.00
00100,2018-01-02,7.7700,7.7700,7.7700,7.7700,1000,7770.00
00100,2018-01-03,7.7700,7.7700,7.7100,7.7500,236000,1822430.00
00100,2018-01-04,7.7700,7.7700,7.7500,7.7700,52000,403640.00
00100,2018-01-05,7.7700,8.0000,7.7700,8.0000,9000,70850.00
00100,2018-01-08,8.1190,8.4700,8.1000,8.1000,315000,2595640.00
00100,2018-01-09,8.1000,8.1100,8.1000,8.1000,114000,923400.00
00100,2018-01-11,8.1190,8.4300,8.1000,8.4300,163000,1321150.00
00100,2018-01-12,8.1000,8.4300,7.6900,8.0000,42000,334420.00
00100,2018-01-16,8.0000,8.0000,7.9400,7.9400,7000,55730.00
00100,2018-01-17,8.1700,8.3200,7.9900,8.0000,26000,209790.00
00100,2018-01-18,8.0000,8.0000,7.7000,8.0000,30000,239380.00
00100,2018-01-19,7.8100,7.8500,7.7600,7.8400,59000,459120.00
00100,2018-01-22,7.9100,7.9100,7.6800,7.7400,10000,78870.00
00100,2018-01-23,7.6800,7.7300,7.2300,7.3000,538000,4053460.00
00100,2018-01-24,7.3900,7.3900,7.2000,7.2700,482000,3529540.00
00100,2018-01-25,7.3000,7.5000,7.3000,7.3200,766000,5689440.00
00100,2018-01-26,7.3500,7.3500,7.2000,7.3000,87000,638380.00
00100,2018-01-29,7.2500,7.3000,7.2500,7.2500,407000,2952710.00
00100,2018-01-30,7.3400,7.3400,7.2000,7.2100,107000,776330.00
00100,2018-01-31,7.2000,7.2000,7.0000,7.0800,289000,2026400.00
00100,2018-02-01,7.0500,7.0500,7.0500,7.0500,150000,1057500.00
00100,2018-02-02,7.0000,7.0000,6.8000,6.8100,65000,446800.00
00100,2018-02-05,6.7900,6.7900,6.7200,6.7200,9000,60790.00
00100,2018-02-06,6.8500,6.8500,6.1500,6.2500,626410,3905684.00
00100,2018-02-07,6.4500,6.4500,6.4100,6.4400,209000,1344130.00
00100,2018-02-08,6.5000,6.6000,6.4100,6.5800,668000,4343110.00
00100,2018-02-09,6.5900,6.6000,6.5800,6.6000,458000,3022610.00
00100,2018-02-12,6.6000,6.6000,6.6000,6.6000,68000,448800.00
00100,2018-02-13,6.5900,6.9000,6.5900,6.6000,28000,185010.00
00100,2018-02-14,6.7700,6.7700,6.5000,6.7700,137000,899990.00
00100,2018-02-15,6.7200,6.7200,6.6000,6.6000,95355,638554.00
00100,2018-02-20,6.5600,6.5600,6.5600,6.6000,11000,72160.00
00100,2018-02-21,6.6000,6.6000,6.4100,6.4500,121000,788180.00
00100,2018-02-23,6.4000,6.5000,6.4000,6.5000,360000,2305000.00
00100,2018-02-26,6.5000,6.5400,6.2500,6.4200,115000,743260.00
00100,2018-02-27,6.4000,6.4000,6.2600,6.2600,734000,4625820.00
00100,2018-03-02,6.2700,6.3000,6.1900,6.1900,310142,1943118.00
00100,2018-03-05,6.1700,6.1700,6.0900,6.0900,196000,1196120.00
00100,2018-03-06,6.0900,6.2500,5.9300,6.1000,146100,880115.00
00100,2018-03-07,6.0000,6.0200,6.0000,6.0200,32000,192120.00
00100,2018-03-08,6.0100,6.2700,6.0000,6.2700,911000,5487810.00
00100,2018-03-09,6.3100,6.3100,6.2800,6.3100,68000,428390.00
00100,2018-03-12,6.4500,6.4500,6.4500,6.4500,18000,116100.00
00100,2018-03-13,6.4000,6.4000,6.4000,6.4100,456000,2940200.00
00100,2018-03-14,6.4100,6.4100,6.4000,6.4000,52900,339014.00
00100,2018-03-15,6.4000,6.4000,6.4000,6.4100,15000,96000.00
00100,2018-03-16,6.4000,6.4100,6.4000,6.4100,57000,365330.00
00100,2018-03-19,6.4100,6.4100,6.2500,6.3600,133000,845130.00
00100,2018-03-20,6.3700,6.3700,6.3700,6.4500,1000,6370.00
00100,2018-03-21,6.5000,6.5100,6.4500,6.5000,423150,2748798.00
00100,2018-03-22,6.4500,6.4500,6.2600,6.3400,100000,637060.00
00100,2018-03-23,6.2800,6.2900,6.2500,6.2900,676000,4226880.00
00100,2018-03-26,6.2000,6.2500,6.1900,6.2500,111940,696741.00
